[[1633098600, 0],
[1651329000, 0],
[1651415400, 0],
[1651588200, 0],
[1651674600, 0],
[1651761000, 0],
[1651847400, 0],
[1651933800, 0],
[1652020200, 0],
[1652106600, 0],
[1652970600, 0.2],
[1653057000, 0.4],
[1653143400, 0.4],
[1653489000, 0],
[1653575400, 0],
[1653661800, 0],
[1653748200, 0],
[1653834600, 0],
[1653921000, 0],
[1654007400, 0],
[1654439400, 0],
[1654525800, 0],
[1654612200, 0],
[1654698600, 0],
[1654785000, 0],
[1654871400, 0],
[1654957800, 0],
[1655044200, 0],
[1655217000, 0],
[1655303400, 0],
[1655389800, 0],
[1655476200, 0],
[1655562600, 0],
[1655649000, 0],
[1655735400, 0],
[1655821800, 0],
[1655908200, 0],
[1655994600, 0],
[1656081000, 0],
[1656167400, 0],
[1656253800, 0],
[1656340200, 0],
[1656426600, 0],
[1656513000, 0],
[1656599400, 0],
[1656685800, 0],
[1656772200, 0],
[1656858600, 0],
[1656945000, 0],
[1657031400, 0.2],
[1657117800, 0],
[1657290600, 0],
[1657377000, 0],
[1657463400, 0],
[1657549800, 0],
[1657636200, 0],
[1657722600, 0],
[1657809000, 0],
[1657895400, 0],
[1657981800, 0],
[1658068200, 0],
[1658154600, 0],
[1658241000, 0],
[1658327400, 0],
[1658413800, 0],
[1658673000, 0],
[1658759400, 0.2],
[1658845800, 0],
[1658932200, 0],
[1659018600, 0],
[1659105000, 0],
[1659191400, 0],
[1659277800, 0],
[1659364200, 0],
[1659450600, 0],
[1659537000, 0],
[1659623400, 0],
[1659709800, 0],
[1659796200, 0],
[1659882600, 0],
[1659969000, 0],
[1660055400, 0],
[1660228200, 0],
[1660314600, 0],
[1660401000, 0],
[1660487400, 0],
[1660573800, 0],
[1660660200, 0],
[1660746600, 0],
[1660833000, 0],
[1660919400, 0],
[1661351400, 0],
[1661437800, 0],
[1661524200, 0],
[1661610600, 0],
[1661697000, 0],
[1661783400, 0],
[1661869800, 0],
[1661956200, 0],
[1662042600, 0],
[1662129000, 0],
[1662561000, 0],
[1662647400, 0],
[1662733800, 0],
[1662820200, 0],
[1662906600, 0],
[1662993000, 0],
[1663079400, 0],
[1663165800, 0],
[1663252200, 0],
[1663338600, 0],
[1663425000, 0],
[1664289000, 0],
[1664375400, 0],
[1664461800, 0.4],
[1664548200, 0],
[1664634600, 0],
[1664717400, 0],
[1664803800, 0],
[1664890200, 0],
[1664976600, 0.2],
[1665322200, 0],
[1665408600, 0],
[1665495000, 0],
[1665581400, 0],
[1665667800, 0],
[1665754200, 0],
[1665840600, 0],
[1667050200, 0],
[1667136600, 0],
[1667223000, 0],
[1667309400, 0],
[1667395800, 0],
[1667482200, 0],
[1667568600, 0],
[1670679000, 0.2],
[1670765400, 0.2],
[1670851800, 0.2],
[1670938200, 0.2],
[1671024600, 0.2],
[1671111000, 0.2],
[1671197400, 0.2],
[1672320600, 0],
[1672407000, 0],
[1672493400, 0],
[1672579800, 0],
[1672666200, 0],
[1672752600, 0],
[1672839000, 0],
[1673184600, 0],
[1673271000, 0],
[1673357400, 0],
[1673443800, 0],
[1673530200, 0],
[1673616600, 0],
[1673703000, 0],
[1673789400, 0],
[1673875800, 0],
[1673962200, 0],
[1674048600, 0],
[1674135000, 0],
[1674221400, 0],
[1674307800, 0],
[1674394200, 0],
[1674480600, 0],
[1674567000, 0],
[1674653400, 0],
[1674739800, 0],
[1674826200, 0],
[1674912600, 0],
[1674999000, 0],
[1675085400, 0],
[1676208600, 0],
[1676295000, 0],
[1676381400, 0],
[1676467800, 0],
[1676554200, 0],
[1676640600, 0],
[1676727000, 0],
[1676813400, 0],
[1676899800, 0],
[1677072600, 0],
[1677159000, 0],
[1677245400, 0],
[1677331800, 0],
[1677418200, 0],
[1677504600, 0],
[1677591000, 0],
[1677677400, 0],
[1677763800, 0],
[1677850200, 0],
[1677936600, 0],
[1678023000, 0],
[1678109400, 0],
[1678195800, 0],
[1678282200, 0],
[1678368600, 0],
[1678455000, 0],
[1678541400, 0],
[1678627800, 0],
[1678714200, 0.2],
[1678800600, 0.2],
[1678887000, 0.2],
[1678973400, 0.2],
[1679059800, 0.2],
[1679146200, 0.2],
[1679232600, 0.2],
[1679319000, 0.4],
[1679405400, 0.4],
[1679491800, 0.2],
[1679578200, 0.4],
[1679664600, 0.4],
[1679751000, 0.4],
[1679837400, 0.4],
[1679923800, 0.4],
[1680010200, 0.2],
[1680096600, 0.4],
[1680183000, 0.4],
[1680269400, 0.2],
[1680355800, 0.2],
[1680445800, 0],
[1680532200, 0.2],
[1680618600, 0.2],
[1680705000, 0.2]]
