[[1636551000, 1],
[1649514600, 0.0681],
[1649601000, 0.0681],
[1649687400, 0.0681],
[1649773800, 0.0681],
[1649860200, 0.0681],
[1649946600, 0.0823],
[1650033000, 0.0823],
[1650119400, 0.0681],
[1650205800, 0.0634],
[1650292200, 0.0728],
[1650378600, 0.0681],
[1650465000, 0.0776],
[1650551400, 0.0776],
[1650637800, 0.0776],
[1650724200, 0.0681],
[1650810600, 0.0681],
[1650897000, 0.0728],
[1650983400, 0.0776],
[1651069800, 0.0776],
[1651156200, 0.0681],
[1651242600, 0.0728],
[1651329000, 0.0634],
[1651415400, 0.0539],
[1651501800, 0.0492],
[1651588200, 0.0492],
[1651674600, 0.0492],
[1651761000, 0.0492],
[1651847400, 0.0587],
[1651933800, 0.0539],
[1652020200, 0.0634],
[1652106600, 0.0445],
[1652193000, 0.0492],
[1652279400, 0.0492],
[1652365800, 0.0397],
[1652452200, 0.0445],
[1652538600, 0.0492],
[1652625000, 0.0492],
[1652711400, 0.0539],
[1652797800, 0.0492],
[1652884200, 0.0492],
[1652970600, 0.0539],
[1653057000, 0.0445],
[1653143400, 0.0445],
[1653229800, 0.0445],
[1653316200, 0.0397],
[1653402600, 0.0397],
[1653489000, 0.0445],
[1653575400, 0.0445],
[1653661800, 0.0445],
[1653748200, 0.0445],
[1653834600, 0.0397],
[1653921000, 0.0397],
[1654007400, 0.0397],
[1654093800, 0.0397],
[1654180200, 0.0397],
[1654266600, 0.0397],
[1654353000, 0.0397],
[1654439400, 0.0397],
[1654525800, 0.0445],
[1654612200, 0.0397],
[1654698600, 0.0492],
[1654785000, 0.0397],
[1654871400, 0.0397],
[1654957800, 0.0397],
[1655044200, 0.0445],
[1655130600, 0.0445],
[1655217000, 0.0445],
[1655303400, 0.0445],
[1655389800, 0.0445],
[1655476200, 0.0445],
[1655562600, 0.0445],
[1655649000, 0.0445],
[1655735400, 0.0445],
[1655821800, 0.0445],
[1655908200, 0.0445],
[1655994600, 0.0445],
[1656081000, 0.0445],
[1656167400, 0.0445],
[1656253800, 0.0445],
[1656340200, 0.0397],
[1656426600, 0.0397],
[1656513000, 0.0397],
[1656599400, 0.0397],
[1656685800, 0.0397],
[1656772200, 0.0397],
[1656858600, 0.0445],
[1656945000, 0.0445],
[1657031400, 0.0445],
[1657117800, 0.0445],
[1657204200, 0.0445],
[1657290600, 0.0445],
[1657377000, 0.0445],
[1657463400, 0.0397],
[1657549800, 0.035],
[1657636200, 0.0397],
[1657722600, 0.0397],
[1657809000, 0.0397],
[1657895400, 0.0445],
[1657981800, 0.0445],
[1658068200, 0.0445],
[1658154600, 0.0397],
[1658241000, 0.0445],
[1658327400, 0.0445],
[1658413800, 0.0445],
[1658500200, 0.0492],
[1658586600, 0.0492],
[1658673000, 0.0445],
[1658759400, 0.0445],
[1658845800, 0.0492],
[1658932200, 0.0445],
[1659018600, 0.0445],
[1659105000, 0.0445],
[1659191400, 0.0492],
[1659277800, 0.0492],
[1659364200, 0.0445],
[1659450600, 0.0397],
[1659537000, 0.0492],
[1659623400, 0.0445],
[1659709800, 0.0539],
[1659796200, 0.0445],
[1659882600, 0.0539],
[1659969000, 0.0539],
[1660055400, 0.0492],
[1660141800, 0.0445],
[1660228200, 0.0397],
[1660314600, 0.0397],
[1660401000, 0.0397],
[1660487400, 0.0397],
[1660573800, 0.0397],
[1660660200, 0.0445],
[1660746600, 0.0445],
[1660833000, 0.0397],
[1660919400, 0.0397],
[1661005800, 0.0397],
[1661092200, 0.0445],
[1661178600, 0.0492],
[1661265000, 0.0492],
[1661351400, 0.0539],
[1661437800, 0.0445],
[1661524200, 0.0397],
[1661610600, 0.0492],
[1661697000, 0.0492],
[1661783400, 0.0492],
[1661869800, 0.035],
[1661956200, 0.035],
[1662042600, 0.0445],
[1662129000, 0.0445],
[1662215400, 0.0397],
[1662301800, 0.0445],
[1662388200, 0.0445],
[1662474600, 0.0492],
[1662561000, 0.0492],
[1662647400, 0.0445],
[1662733800, 0.0539],
[1662820200, 0.0681],
[1662906600, 0.0587],
[1662993000, 0.0539],
[1663079400, 0.0539],
[1663165800, 0.0634],
[1663252200, 0.0492],
[1663338600, 0.0587],
[1663425000, 0.0634],
[1663511400, 0.0681],
[1663597800, 0.0587],
[1663684200, 0.0634],
[1663770600, 0.0634],
[1663857000, 0.0492],
[1663943400, 0.0634],
[1664029800, 0.0728],
[1664116200, 0.0539],
[1664202600, 0.0634],
[1664289000, 0.0587],
[1664375400, 0.0539],
[1664461800, 0.0681],
[1664548200, 0.0587],
[1664634600, 0.0587],
[1664717400, 0.0587],
[1664803800, 0.0539],
[1664890200, 0.0587],
[1664976600, 0.0539],
[1665063000, 0.0587],
[1665149400, 0.0492],
[1665235800, 0.0539],
[1665322200, 0.0587],
[1665408600, 0.0587],
[1665495000, 0.0634],
[1665581400, 0.0634],
[1665667800, 0.0539],
[1665754200, 0.0539],
[1665840600, 0.0539],
[1665927000, 0.0634],
[1666013400, 0.0776],
[1666099800, 0.0587],
[1666186200, 0.0587],
[1666272600, 0.0587],
[1666359000, 0.0681],
[1666445400, 0.0634],
[1666531800, 0.0681],
[1666618200, 0.0776],
[1666704600, 0.0681],
[1666791000, 0.0681],
[1666877400, 0.0397],
[1666963800, 0.0397],
[1667050200, 0.0397],
[1667136600, 0.035],
[1667223000, 0.0397],
[1667309400, 0.035],
[1667395800, 0.0397],
[1667482200, 0.0492],
[1667568600, 0.0397],
[1667655000, 0.0539],
[1667741400, 0.0634],
[1667827800, 0.0539],
[1667914200, 0.0587],
[1668000600, 0.0587],
[1668087000, 0.0492],
[1668173400, 0.0587],
[1668259800, 0.0445],
[1668346200, 0.0445],
[1668432600, 0.0492],
[1668519000, 0.0587],
[1668605400, 0.0492],
[1668691800, 0.0445],
[1668778200, 0.0492],
[1668864600, 0.0397],
[1668951000, 0.0492],
[1669037400, 0.0492],
[1669123800, 0.0397],
[1669210200, 0.0492],
[1669296600, 0.0492],
[1669383000, 0.0634],
[1669469400, 0.0587],
[1669555800, 0.0634],
[1669642200, 0.0492],
[1669728600, 0.0492],
[1669815000, 0.0539],
[1669901400, 0.0539],
[1669987800, 0.0492],
[1670074200, 0.0445],
[1670160600, 0.0445],
[1670247000, 0.0492],
[1670333400, 0.0539],
[1670419800, 0.035],
[1670506200, 0.0397],
[1670592600, 0.0397],
[1670679000, 0.0445],
[1670765400, 0.0397],
[1670851800, 0.035],
[1670938200, 0.0397],
[1671024600, 0.035],
[1671111000, 0.035],
[1671197400, 0.035],
[1671283800, 0.035],
[1671370200, 0.035],
[1671456600, 0.0397],
[1671543000, 0.0397],
[1671629400, 0.0397],
[1671715800, 0.0397],
[1671802200, 0.0397],
[1671888600, 0.0397],
[1671975000, 0.0397],
[1672061400, 0.035],
[1672147800, 0.0397],
[1672234200, 0.035],
[1672320600, 0.035],
[1672407000, 0.035],
[1672493400, 0.035],
[1672579800, 0.035],
[1672666200, 0.035],
[1672752600, 0.035],
[1672839000, 0.035],
[1672925400, 0.0397],
[1673011800, 0.0445],
[1673098200, 0.0303],
[1673184600, 0.035],
[1673271000, 0.0397],
[1673357400, 0.0397],
[1673443800, 0.0492],
[1673530200, 0.0539],
[1673616600, 0.0445],
[1673703000, 0.0539],
[1673789400, 0.0539],
[1673875800, 0.0539],
[1673962200, 0.0492],
[1674048600, 0.0492],
[1674135000, 0.0539],
[1674221400, 0.0728],
[1674307800, 0.0539],
[1674394200, 0.0681],
[1674480600, 0.0681],
[1674567000, 0.0681],
[1674653400, 0.0728],
[1674739800, 0.0728],
[1674826200, 0.087],
[1674912600, 0.0681],
[1674999000, 0.0728],
[1675085400, 0.0681],
[1675171800, 0.0681],
[1675258200, 0.0681],
[1675344600, 0.0681],
[1675431000, 0.0728],
[1675517400, 0.0681],
[1675603800, 0.0776],
[1675690200, 0.0728],
[1675776600, 0.0681],
[1675863000, 0.0776],
[1675949400, 0.0728],
[1676035800, 0.0823],
[1676122200, 0.0776],
[1676208600, 0.0728],
[1676295000, 0.0681],
[1676381400, 0.0776],
[1676467800, 0.087],
[1676554200, 0.0776],
[1676640600, 0.0728],
[1676727000, 0.0728]]
